Atomosphere of build,Same Layer Scanned?,Build Direction [degrees],Nucleants,Atomization Atomosphere,Power [W],Velocity [m/s],Hatch Spacing [μm],Beam Diameter [μm],d90 [um],Powder Shape [0-1],Powder Layer Thickness [μm],Powder Recycled How Many Times?,Initial Powder Bed Temperature [K],Substrate/Platform Temperature [K],Surface Energy Density [J/mm2],Linear Energy Density [J/mm],Volume Energy Density [J/mm3],Success_Prob
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,207.14285714285714,2.5,3.2222222222222223,33.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,250.0,2.5,1.2777777777777777,20.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,185.71428571428572,2.5,1.5555555555555556,40.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,164.28571428571428,2.5,3.5,36.66666666666667,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,207.14285714285714,2.5,1.2777777777777777,16.666666666666668,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,228.57142857142856,2.5,1.5555555555555556,10.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,250.0,2.5,1.0,30.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,228.57142857142856,2.5,2.388888888888889,26.666666666666668,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,185.71428571428572,2.5,1.0,13.333333333333334,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,207.14285714285714,2.5,3.5,33.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,164.28571428571428,2.5,1.8333333333333335,30.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,185.71428571428572,2.5,2.9444444444444446,13.333333333333334,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,228.57142857142856,2.5,2.388888888888889,20.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,250.0,2.5,1.5555555555555556,23.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,207.14285714285714,2.5,2.388888888888889,23.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,250.0,2.5,1.8333333333333335,33.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,228.57142857142856,2.5,2.666666666666667,16.666666666666668,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,228.57142857142856,2.5,2.666666666666667,10.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,207.14285714285714,2.5,3.5,30.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,207.14285714285714,2.5,2.9444444444444446,26.666666666666668,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,185.71428571428572,2.5,2.9444444444444446,40.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,250.0,2.5,2.666666666666667,16.666666666666668,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,207.14285714285714,2.5,1.2777777777777777,33.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,250.0,2.5,2.388888888888889,40.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,228.57142857142856,2.5,1.0,16.666666666666668,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,228.57142857142856,2.5,2.666666666666667,30.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,185.71428571428572,2.5,2.666666666666667,10.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,250.0,2.5,1.8333333333333335,26.666666666666668,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,250.0,2.5,3.2222222222222223,16.666666666666668,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,207.14285714285714,2.5,2.111111111111111,16.666666666666668,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,250.0,2.5,2.9444444444444446,13.333333333333334,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,185.71428571428572,2.5,3.5,33.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,185.71428571428572,2.5,3.2222222222222223,23.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,164.28571428571428,2.5,2.9444444444444446,23.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,164.28571428571428,2.5,2.9444444444444446,26.666666666666668,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,228.57142857142856,2.5,2.666666666666667,33.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,164.28571428571428,2.5,1.0,20.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,185.71428571428572,2.5,3.2222222222222223,20.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,228.57142857142856,2.5,3.2222222222222223,33.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,228.57142857142856,2.5,1.0,30.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,207.14285714285714,2.5,1.8333333333333335,30.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,228.57142857142856,2.5,1.2777777777777777,16.666666666666668,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,207.14285714285714,2.5,2.666666666666667,33.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,164.28571428571428,2.5,1.5555555555555556,20.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,185.71428571428572,2.5,2.111111111111111,16.666666666666668,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,228.57142857142856,2.5,1.5555555555555556,23.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,164.28571428571428,2.5,1.0,13.333333333333334,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,164.28571428571428,2.5,1.5555555555555556,33.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,228.57142857142856,2.5,3.5,13.333333333333334,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,185.71428571428572,2.5,2.9444444444444446,26.666666666666668,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,207.14285714285714,2.5,1.0,33.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,164.28571428571428,2.5,3.2222222222222223,23.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,228.57142857142856,2.5,3.5,16.666666666666668,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,185.71428571428572,2.5,2.9444444444444446,23.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,228.57142857142856,2.5,2.111111111111111,30.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,185.71428571428572,2.5,2.666666666666667,30.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,228.57142857142856,2.5,1.2777777777777777,20.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,207.14285714285714,2.5,2.9444444444444446,23.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,164.28571428571428,2.5,1.8333333333333335,33.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,207.14285714285714,2.5,1.2777777777777777,20.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,250.0,2.5,3.5,40.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,228.57142857142856,2.5,1.0,13.333333333333334,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,250.0,2.5,3.5,16.666666666666668,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,185.71428571428572,2.5,2.111111111111111,36.66666666666667,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,185.71428571428572,2.5,1.2777777777777777,16.666666666666668,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,185.71428571428572,2.5,2.666666666666667,13.333333333333334,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,185.71428571428572,2.5,1.8333333333333335,33.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,185.71428571428572,2.5,1.8333333333333335,13.333333333333334,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,164.28571428571428,2.5,2.9444444444444446,40.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,228.57142857142856,2.5,2.9444444444444446,26.666666666666668,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,164.28571428571428,2.5,2.111111111111111,36.66666666666667,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,250.0,2.5,1.0,13.333333333333334,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,250.0,2.5,1.2777777777777777,33.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,164.28571428571428,2.5,2.666666666666667,33.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,185.71428571428572,2.5,1.2777777777777777,20.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,185.71428571428572,2.5,2.111111111111111,13.333333333333334,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,250.0,2.5,2.9444444444444446,23.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,185.71428571428572,2.5,3.5,36.66666666666667,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,164.28571428571428,2.5,2.666666666666667,30.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,207.14285714285714,2.5,1.8333333333333335,13.333333333333334,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,164.28571428571428,2.5,1.2777777777777777,16.666666666666668,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,228.57142857142856,2.5,3.5,33.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,164.28571428571428,2.5,1.5555555555555556,26.666666666666668,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,185.71428571428572,2.5,2.388888888888889,23.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,185.71428571428572,2.5,3.5,30.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,250.0,2.5,1.5555555555555556,13.333333333333334,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,228.57142857142856,2.5,2.9444444444444446,23.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,207.14285714285714,2.5,2.388888888888889,26.666666666666668,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,228.57142857142856,2.5,1.8333333333333335,13.333333333333334,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,228.57142857142856,2.5,2.9444444444444446,13.333333333333334,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,185.71428571428572,2.5,3.2222222222222223,33.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,250.0,2.5,3.5,33.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,228.57142857142856,2.5,1.5555555555555556,13.333333333333334,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,250.0,2.5,1.0,16.666666666666668,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,250.0,2.5,3.5,13.333333333333334,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,250.0,2.5,2.388888888888889,20.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,207.14285714285714,2.5,1.0,13.333333333333334,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,250.0,2.5,2.111111111111111,30.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,250.0,2.5,1.5555555555555556,10.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,164.28571428571428,2.5,1.2777777777777777,20.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,164.28571428571428,2.5,1.5555555555555556,40.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,250.0,2.5,1.8333333333333335,13.333333333333334,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,207.14285714285714,2.5,2.666666666666667,16.666666666666668,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,164.28571428571428,2.5,3.2222222222222223,20.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,164.28571428571428,2.5,1.2777777777777777,40.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,207.14285714285714,2.5,2.111111111111111,13.333333333333334,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,228.57142857142856,2.5,2.111111111111111,36.66666666666667,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,164.28571428571428,2.5,3.5,30.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,228.57142857142856,2.5,1.8333333333333335,33.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,164.28571428571428,2.5,2.9444444444444446,30.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,250.0,2.5,1.0,33.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,250.0,2.5,2.9444444444444446,26.666666666666668,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,228.57142857142856,2.5,1.0,33.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,207.14285714285714,2.5,1.8333333333333335,33.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,207.14285714285714,2.5,2.111111111111111,36.66666666666667,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,164.28571428571428,2.5,2.111111111111111,13.333333333333334,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,185.71428571428572,2.5,2.666666666666667,33.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,228.57142857142856,2.5,1.2777777777777777,33.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,207.14285714285714,2.5,2.9444444444444446,13.333333333333334,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,185.71428571428572,2.5,1.0,33.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,164.28571428571428,2.5,3.2222222222222223,36.66666666666667,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,207.14285714285714,2.5,2.111111111111111,33.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,228.57142857142856,2.5,2.111111111111111,33.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,164.28571428571428,2.5,2.111111111111111,40.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,185.71428571428572,2.5,3.5,13.333333333333334,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,228.57142857142856,2.5,2.9444444444444446,40.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,228.57142857142856,2.5,1.5555555555555556,36.66666666666667,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,207.14285714285714,2.5,3.2222222222222223,16.666666666666668,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,185.71428571428572,2.5,3.5,20.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,164.28571428571428,2.5,2.388888888888889,23.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,250.0,2.5,1.2777777777777777,13.333333333333334,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,185.71428571428572,2.5,2.111111111111111,33.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,250.0,2.5,3.2222222222222223,33.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,185.71428571428572,2.5,2.388888888888889,20.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,207.14285714285714,2.5,3.2222222222222223,23.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,185.71428571428572,2.5,3.5,16.666666666666668,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,164.28571428571428,2.5,3.5,13.333333333333334,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,250.0,2.5,3.2222222222222223,20.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,207.14285714285714,2.5,2.9444444444444446,40.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,228.57142857142856,2.5,2.388888888888889,23.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,250.0,2.5,2.666666666666667,30.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,228.57142857142856,2.5,3.5,40.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,228.57142857142856,2.5,3.5,30.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,207.14285714285714,2.5,1.5555555555555556,40.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,250.0,2.5,2.666666666666667,26.666666666666668,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,250.0,2.5,2.111111111111111,13.333333333333334,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,164.28571428571428,2.5,2.111111111111111,30.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,164.28571428571428,2.5,2.666666666666667,13.333333333333334,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,207.14285714285714,2.5,1.0,20.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,185.71428571428572,2.5,1.0,16.666666666666668,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,228.57142857142856,2.5,1.2777777777777777,13.333333333333334,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,250.0,2.5,2.111111111111111,33.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,185.71428571428572,2.5,1.8333333333333335,26.666666666666668,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,250.0,2.5,2.388888888888889,33.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,207.14285714285714,2.5,3.2222222222222223,20.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,228.57142857142856,2.5,3.2222222222222223,23.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,185.71428571428572,2.5,1.5555555555555556,33.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,185.71428571428572,2.5,1.5555555555555556,20.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,228.57142857142856,2.5,2.388888888888889,40.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,207.14285714285714,2.5,2.9444444444444446,10.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,185.71428571428572,2.5,3.2222222222222223,16.666666666666668,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,164.28571428571428,2.5,2.388888888888889,20.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,250.0,2.5,1.2777777777777777,16.666666666666668,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,164.28571428571428,2.5,2.9444444444444446,13.333333333333334,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,164.28571428571428,2.5,3.5,20.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,228.57142857142856,2.5,2.9444444444444446,10.0,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,164.28571428571428,2.5,1.0,33.333333333333336,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,185.71428571428572,2.5,3.2222222222222223,36.66666666666667,6.556193881136729e-05
Argon,1,90,N11,Gas,350,1.2,80,102.85714285714286,25.0,0.9,50,0,300,250.0,2.5,3.5,30.0,6.556193881136729e-05
